"artist","song","text","songID","Popular"
"Point Of Grace","White Christmas","I'm dreaming oh I'm dreaming  
I'm dreaming oh I'm dreaming  
I'm dreaming of a white christmas  
Just like the ones I used to know  
Where the treetops glisten and children listen  
To hear sleigh bells in the snow snow snow  
I'm dreaming of a white white christmas  
With every christmas card I write  
May your days be merry and bright  
And may all all your christmases be white  
I'm dreaming of a white white christmas  
With every christmas card I write  
May your days be merry and bright  
And may all all your christmases be white  
May your days be merry and bright  
And may all all your christmases be white  
I'm dreaming oh I'm dreaming  
I'm dreaming oh I'm dreaming  
I'm dreaming I'm dreaming  
I'm dreaming I'm dreaming

",955,1
"Poison","Something To Believe In","Well I see him on the TV  
Preachin' 'bout the promised land  
He tells me to believe in Jesus  
And steals the money from my hand  
Some say he was a good man  
But Lord I think he sinned, yeah  
Twenty-two years of mental tears  
Cries a suicidal Vietnam vet  
Who fought a losing war on a foreign shore  
To find his country didn't want him back  
Their bullets took his best friend in Saigon  
Our lawyers took his wife and kids,  
no regrets  
In a time I don't remember  
In a war he can't forget  
He cried """"Forgive me for  
what I've done there  
Cause I never meant the things I did""""  
  
[Chorus]  
And give me something to believe in  
If there's a Lord above  
And give me something to believe in  
  
Oh, Lord arise  
My best friend died a lonely man  
In some Palm Springs hotel room  
I got the call last Christmas Eve  
  
And they told me the news  
I tried all night not to break down and cry  
As the tears rolled down my face  
I felt so cold and empty  
Like a lost soul out of place  
And the mirror, mirror on the wall  
Sees my smile it fades again  
  
[Chorus]  
  
Sometimes I wish to God  
I didn't know now  
The things I didn't know then  
Road you gotta take me home  
  
I drive by the homeless sleeping on  
a cold dark street  
Like bodies in an open grave  
Underneath the broken old neon sign  
That used to read  
Jesus Saves  
A mile away live the rich folks  
And I see how they're living it up  
While the poor they eat from hand to mouth  
The rich is drinkin' from a golden cup  
And it just makes me wonder  
Why so many lose, so few win  
  
[Chorus]  
  
You take the high road  
And I'll take the low road  
Sometimes I wish to God  
I didn't know now  
The things I didn't know then  
And give me something to believe in

",956,0
"Pretenders","2000 Miles","He's gone two thousand miles  
It's very far  
The snow is falling down  
Gets colder day by day  
I miss you  
  
The children will sing  
He'll be back at Christmastime  
  
In these frozen and silent nights  
Sometimes in a dream you appear  
Outside under the purple sky  
Diamonds in the snow sparkle  
Our hearts were singing  
It felt like Christmastime  
  
Two thousand miles  
Is very far through the snow  
I'll think of you  
Wherever you go  
  
He's gone two thousand miles  
It's very far  
The snow is falling down  
Gets colder day by day  
I miss you  
  
I can hear people singing  
It must be Christmastime  
I hear people singing  
It must be Christmastime

",957,1
"Primus","To Defy The Laws Of Tradition","What if Christmas didn't come this year  
And no one paid for Christmas cheer?  
Who would cry the biggest tear,  
The child or the store?  
Why do brides wear virgin white?  
Most do not deserve that right.  
But to choose a color of their delight  
Would surely bring on the frowns.  
To defy the laws of tradition  
Is a crusade only of the brave.  
Suppose the taxman, he comes to town,  
And you don't lay your money down.  
Yet Mr. Jones he killed Mr. Brown the other day.  
Well I wonder, who's gonna go to hell.

",958,0
"Prince","Another Lonely Christmas","Last night I spent another lonely Christmas  
Darling, darling, you should've been there  
Cause all the ones I dream about  
You are the one that makes my love shout  
You see, you are the only one I care for  
  
Remember the time we swam naked  
In your father's pool?  
Boy he was upset that night  
But boy was that ever cool  
  
Remember the night we played poker for money  
And you robbed me blind  
Remember how you used to scream so loud  
Cause you hated that number nine  
  
Hey, I saw your sister skating on the lake  
This afternoon  
Good Heaven how she's grown  
She swoons the boy skaters she's so tall  
  
But of all your father's children  
All your father's children, baby  
You know, you are the finest of them all  
You are brighter than the northern star  
  
Last night I spent another lonely Christmas  
Darling, darling, you, you should've been there  
You see, of all the ones I dream about  
You are the one that makes my love shout  
You see, you are the only one I care for  
Yeah  
  
My momma used to say  
Always trust your lover  
Now I guess that only applies to her  
  
Cause baby you promised me  
Baby you promised me you'd never leave  
Then you died on the twenty fifth day of December  
Oh baby  
  
Last night I spent another lonely, lonely Christmas  
Darling, baby, you, you should've been there  
Cause all the ones I dream about  
You are the one that makes my love shout  
You see, you are the only one I care for  
Yeah  
  
Your father said it was pneumonia  
Your mother said it was strep  
But the doctor said you were dead  
And I, I say its senseless  
  
Every Christmas night for seven years now  
I drink banana daquaris 'til I'm blind  
As long as I can hear you smilin' baby  
You won't hear my tears  
Another lonely Christmas is mine  
Yeah, mine  
Yeah  
Another lonely Christmas is mine  
  
Last night, yeah, I spent another lonely, lonely Christmas  
Darling, darling, you should've been there, yeah  
Cause all the ones I dream about  
You are the one that makes my love shout  
You see, you are the only one I care for  
  
Another lonely...

",959,0
"Procol Harum","Still There'll Be More","I'll bathe my eyes in a river of salt  
I'll grow myself right up to the sky  
I'll sing in the forest, tear down the trees  
I'll foul all the fountains and trample the leaves  
I'll blacken your Christmas and piss on your door  
You'll cry out for mercy, but still there'll be more  
  
I'll put a blight in the orchard  
I'll run wild through the fields  
I'll waylay your daughter and kidnap your wife  
Savage her sexless and burn out her eyes  
I'll blacken your Christmas and piss on your door  
You'll cry out for mercy, but still there'll be more

",960,0
"Procol Harum","Wizard Man","Wizard man's got a magic tooth  
Carry it low but keep it loose  
Don't wait for christmas when the four winds blow  
When they carry you out you're gonna have to go  
Wizard man's got a pocketful of lead  
Keep a clear eye and a steady head  
Don't wait for christmas 'cause it's bound to snow  
When they carry you out you're gonna have to go  
Wizard man's got an angel's heart  
Show it slow but do it sharp  
Don't wait for christmas join a travelling show  
When they carry you out you won't want to go  

",961,0
"Queen","Going Back","I think I'm going back  
To the things I learnt so well in my youth  
I think I'm returning to  
Those days when I was young enough to know the truth  
Now, there are no games  
To only pass the time  
No more colouring books  
No Christmas bells to chime  
But thinking young and growing older is no sin  
And I can't play the game of life to win  
I can recall a time  
When I wasn't ashamed to reach out to a friend  
And, now, I think I've got  
A lot more than just my toys to lend  
Now there's more to do  
Than watch my sailboat glide  
And every day can be  
My magic carpet ride  
And I can play hide and seek with my fears  
And live my days instead of counting my years  
Then everyone debates  
The true reality  
I'd rather see the world  
The way it used to be  
A little bit of freedom's all we lack  
So catch me if you can  
I'm going back

",962,0
"Queensryche","Almost Cut My Hair","Almost cut my hair  
It happened just the other day  
It's gettin' kind of long  
I could've said it was in my way  
  
But I didn't and I wonder why  
I feel like letting my freak flag fly  
And I feel like I owe it to someone  
  
Must be because I had the flu for Christmas  
And I'm not feeling up to par  
It increases my paranoia  
Like looking in my mirror and seeing a police car  
  
Well, I'm not giving in an inch to fear  
'Cause I've promised myself this year  
I feel like I owe it to someone  
  
When I finally get myself together  
I'm gonna get down in that sunny southern weather  
  
And I'm goin' to find a space inside to laugh  
Separate the wheat from the chaff  
I feel like I owe it to someone, yeah

",963,0
"Queensryche","White Christmas","I'm dreaming of a white Christmas  
Just like the ones I used to know  
Where the tree tops glisten  
And children listen  
To hear sleigh bells in the snow  
  
I'm dreaming of a white Christmas  
With every Christmas card I write  
May your days be merry and bright  
And may all  
Your Christmases be white  
  
I'm dreaming of a white Christmas  
Just like the ones I used to know  
Where the tree tops glisten  
And children listen  
To hear sleigh bells in the snow  
  
I'm dreaming of a white Christmas  
With every Christmas card I write  
May your days be merry and bright  
And may all your Christmases  
May all your Christmases  
May all your Christmases  
May all your Christmases be white  
  
I'm dreaming of a white  
Christmas with you  
Jingle Bells  
All the way, all the way

",964,1
"R. Kelly","Ladies' Night","Uh, yeah, uh huh, uh  
Go ladies, go ladies  
Go ladies, go ladies  
Go ladies, go ladies  
Go ladies, go ladies  
Uh, whoo!  
  
She's like the sun shining bright  
A romantic moonlight  
Like white clouds and blue skies  
She's got diamonds in her eyes  
My rainbow after the rain  
She's my joy after the pain  
Far away paradise  
Make you wanna touch the sky  
Like the highest mountain peak  
As the ocean goes deep...  
  
I wanna dance with that woman, yeah  
Dance with that woman, yeah  
I wanna dance with that woman, yeah  
I'm gonna...  
Treat her like heaven (yeah)  
Treat her like heaven (yeah)  
Treat her like heaven (yeah)  
Treat her like heaven (yeah)  
Make her smile (yeah)  
Keep her happy (yeah)  
Take her stepping yeah (yeah, yeah)  
Oh yeah  
  
She's like the greatest waterfalls  
On Christmas she's Miss Santa Claus  
Just like Grandma's apple pie  
Girl you're all the reasons why  
She's a comforter and friend  
I tell you she's that peace within  
She's the lover in my home  
She's the strength when I'm not strong  
Every day my valentine  
I'm so glad heaven made her mine...  
  
I wanna dance with that woman, yeah  
Dance with that woman, yeah  
I wanna dance with that woman, yeah  
I'm gonna...  
Treat her like heaven (yeah)  
Treat her like heaven (yeah)  
Treat her like heaven (yeah)  
Treat her like heaven (yeah)  
Make her smile (yeah)  
Keep her happy (yeah)  
Take her stepping yeah (yeah, yeah)  
  
(Oh sometimes)  
Sometimes we forget what the (yeah)  
Woman means to us (oh)  
That's why I want ladies night (oh yeah)  
To show the ladies some love (yeah)  
So fellas stand on your feet (stand up yeah)  
Take your girl by the hand (and walk)  
And walk her to the dance floor (mmm-hmm)  
And begin to...  
(Dance... Dance... Dance...) dance yeah, whoa  
(Dance... Dance... Dance...) dance yeah, whoa  
(Dance... Dance... Dance...) whoa  
(Dance... Dance... Dance...) dance yeah  
Let's dance  
  
Ladies night, Chocolate Factory  
Your music weatherman and that one was for the ladies  
I hope ya'll enjoyed it  
And since we're on the ladies  
We gonna keep it rotating y'all  
Moving right along with hit songs  
Right here on the Chocolate Factory  
Happy people baby

",965,0
"Raffi","On Christmas Morning","Waiting throughout the year  
For Christmas morning to be here  
And counting how many days  
Till Christmas morning, drawing near  
On Christmas morning  
I'll wake up bright and early  
Be the first one out of bed  
With the mistletoe above my head  
On Christmas morning  
We can sing and celebrate  
And make the feeling stay  
All through the day  
Presents under the tree  
There's one from me to you and you to me  
Family and friends are here  
On the very best morning of the year  
On Christmas morning  
I'll wake up bright and early  
Be the first one out of bed  
With the mistletoe above my head  
On Christmas morning  
We can sing and celebrate  
And make the feeling stay  
All through the day  
On Christmas morning  
I'll wake up bright and early  
Be the first one out of bed  
With the mistletoe above my head  
On Christmas morning  
We can sing and celebrate  
And make the feeling stay  
All through the day  

",966,0
"Ramones","Danny Says","Danny says we gotta go.  
Gotta go to Idaho  
But we can't go surfing  
Cause it's twenty below.  
  
Sound check's at 5:02.  
Record stores and interviews.  
Oh, but I can't wait to be with you tomorrow.  
  
Baby  
Oho-ho-ho, we got nowhere to go  
And it may sound funny, but's true.  
Hangin' out in a hundred  
Be watching 'Get Smart' on TV.  
Thinkin' about.  
You and me and you and me.  
  
Hangin' out in L.A.  
And there's nowhere to go.  
It ain't Christmas if there ain't no snow.  
Listening to Sheena on the radio.  
Oh-ho oh-ho.

",967,0
"Ramones","I Wanted Everything","I heard about the Ester bunny  
Presents under a Christmas tree  
It was dreaming and fantasy  
There was no Mom or Daddy  
  
I wanted everything  
I wanted everything  
I wanted everything  
  
I had the world on my shoulder  
But I was getting older  
Knew I was ready for it  
Some kind of envelopment  
  
I wanted everything  
I wanted everything  
I wanted everything  
  
All day working on a truck  
Bringing the groceries up  
Not much of a salary  
No tip for the delivery  
  
I wanted everything  
I wanted everything  
I wanted everything  
  
There's no success for me  
Involved in a robbery  
There's money in the supermarket  
And I'm goin' after it  
  
I wanted everything  
I wanted everything  
I wanted everything  
  
I wanted everything  
I wanted everything  
(7x)

",968,0
"Ramones","Merry Christmas","Merry christmas, i don't want to fight tonight with...  
  
Merry christmas, i don't want to fight tonight  
Merry christmas, i don't want to fight tonight  
Merry christmas, i don't want to fight tonight with you  
  
Where is santa at his sleigh? tell me why is it always this way?  
Where is rudolph? where is blitzen, baby? merry christmas, merry merry merry
christmas  
  
All the children are tucked in their beds sugar-plum fairies dancing in their
heads  
Snowball fighting, it's so exciting baby  
  
I love you and you love me and that's the way it's got to be  
I loved you from the start 'cause christmas ain't the time for breaking each
other's heart

",969,0
"Randy Travis","Go Tell It On The Mountain","Go, tell it on that mountain  
Over the hills and everywhere  
Hey go, tell it on that mountain  
Jesus Christ is born  
  
Go, tell it on that mountain  
Over the hills and everywhere  
I say go, tell it on the mountain  
That Jesus Christ is born  
  
While shepherds kept their watching  
Over silent flocks by night  
Behold throughout the heavens  
There shone a holy light  
  
Go, tell it on that mountain  
Over the hills and everywhere  
I said go, tell it on that mountain  
That Jesus Christ is born  
  
Down in that lonely manger  
The humble Christ was born  
God sent to us salvation  
Born that Christmas morn  
  
Hey go, tell it on that mountain  
Over the hills and everywhere  
I said go, tell it on that mountain  
That Jesus Christ is born  
  
I said go, tell it on the mountain  
Over the hills and everywhere  
I said go, tell it on that mountain  
That Jesus Christ is born  
That Jesus Christ is born  
  
I say go, tell it on that mountain  
Over the hills and everywhere  
I said go, tell it on that mountain  
That Jesus Christ is born  
  
Hey go, tell it on that mountain  
Over the hills and everywhere  
I said go, tell it on the mountain  
That Jesus Christ is born

",970,0
"Randy Travis","Santa Claus Is Coming To Town","I just came back from a lovely trip along the Milky Way  
Stopped off at the North Pole to spend a holiday  
I called on dear old Santa Claus  
To see what I could see  
He took me to his workshop  
And told his plans to me, so  
  
[Chorus]  
You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town  
He's making a list and checking it twice  
Gonna find out who's naughty and nice  
Santa Claus is comin' to town  
He sees you when you're sleepin'  
He knows when you're a wake  
He knows if you've been bad or good  
So be good for goodness sake  
Oh! You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town  
  
With little tin horns and little toy drums  
Rooty toot toots and rummy tum tums  
Santa Claus is comin' to town  
And curly head dolls that toddle and coo  
Elephants, boats, and kiddie cars too  
Santa Claus is comin' to town  
Then kids in Girl and Boy land will have a jubilee  
They're gonna build a Toyland all around the Christmas tree  
So! You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town  
  
Now Santa is a busy man, He has no time to play  
He's got millions of stockings to fill on Christmas day  
You'd better write your letter now  
And mail it right away  
Because he's getting ready  
His reindeer's and his sleigh. So  
  
[Chorus]  
  
With little tin horns and little toy drums  
Rooty toot toots and rummy tum tums  
Santa Claus is comin' to town  
And curly head dolls that toddle and coo  
Elephants, boats, and kiddie cars too  
Santa Claus is comin' to town  
Then kids in Girl and Boy land will have a jubilee  
They're gonna build a Toyland all around the Christmas tree  
So! You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town

",971,1
"Randy Travis","The Christmas Song","Chestnuts roasting on an open fire  
Jack Frost nipping at your nose  
Yule-tide carols being sung by a choir  
And folks dressed up like Eskimos.  
  
Everybody knows a turkey and some mistletoe  
Help to make the season bright  
Tiny tots with their eyes all aglow  
Will find it hard to sleep tonight.  
  
They know that Santa's on his way  
He's loaded lots of toys and goodies on his sleigh  
And every mother's child is gonna spy  
To see if reindeer really know how to fly.  
  
And so I'm offering this simple phrase  
To kids from one to ninety-two  
Although it's been said many times, many ways  
Merry Christmas to you!

",972,1
"Randy Travis","The Family Bible And The Farmer's Almanac","My father's father was the wisest man i ever knew  
Sixty years of education  
Seven years of school  
Farming kept his body strong  
At night the only books he owned  
Kepted his mind sharp as a tack  
The family bible and the farmer's almanac  
  
When to plant  
When to harvest  
How you weed just what you sow  
When to look for rain and who to turn to when it don't  
There was a plan for defrost  
Salvation for the lost  
Words to live and die by front to back  
The family bible and the farmer's almanac  
  
One came from his mother  
Handed down the day she died  
The co-op sent the other  
Every year at Christmastime  
He knew the seasons to the day  
Knew Paul and peter by first name  
He could answer any question he was asked  
With the family bible and the farmer's almanac  
  
When to plant  
When to havest  
How you weed just what you sow  
When to look for rain and who to turn to when it don't  
There was a plan for defrost  
Salvation for the lost  
Words to live and die by front to back  
The family bible and the farmer's almanac  
  
He knew the way to get  
Through this life to the next  
While others spoke of faith  
He found the facts  
In the family bible and the farmer's almanac  
The family bible and the farmer's almanac

",973,0
"Rascal Flatts","God Rest Ye Merry Gentlemen","God rest ye merry gentlemen  
Let nothing you dismay  
Remember Christ our savior  
Was born on Christmas day  
To save us all from Satan's power  
When we were gone astray  
Oh tidings of comfort and joy  
  
From God our heavenly father  
The blessed angel came  
And unto certain shepherds  
Brought tidings of the same  
How that in Bethlehem was born  
The Son of God by name  
Oh tidings of comfort and joy  
Oh tidings of comfort and joy  
  
Fear not said the angel  
Let nothing you affright  
This day is born a savior  
Of the pure virgin bright  
To free all those who trust in him  
From Satan's power and might  
Oh tidings of comfort and joy  
  
And when they came to Bethlehem  
Where our dear savior lay  
They found him in the manger  
Where oxen feed on hay  
His mother Mary knelled down  
And to the Lord did pray  
Oh tidings of comfort and joy  
Oh tidings of comfort and joy  
  
God rest ye merry gentlemen  
Let nothing you dismay  
Remember Christ our savior  
Was born on Christmas day

",974,0
"Rascal Flatts","I'll Be Home For Christmas","I'll be home for Christmas  
You can count on me  
Please have snow and mistletoe  
And presents 'neath the tree  
  
Christmas eve will find me  
Where the love light gleams  
I'll be home for Christmas  
And you'll be in my dreams  
  
I'll be home this Christmas, darling  
I'll be coming home to you  
And there's nothing in the world  
Gonna get in my way  
  
I'll be home for Christmas  
You can plan on me  
Please have snow  
And mistletoe  
And presents 'neath the tree  
  
Christmas eve will find me  
Where the love light gleams  
I'll be home for Christmas  
And you'll be in my dreams  
I'll be home for Christmas  
Till then you'll be in my dreams

",975,0
"Ray Boltz","Go Tell It On The Mountain","[CHORUS:]  
Go tell it on the mountain  
Over the hills and everywhere  
Go tell it on the mountain  
That Jesus Christ is born  
  
[CHORUS (repeat)]  
  
While shepherds kept their watchin  
Oer silent flocks by night  
Behold throughout the heavens  
There shone a holy light  
  
[CHORUS (repeat)]  
  
Down in a lowly manger  
The humble Christ was born  
And brought us Gods salvation  
That blessed Christmas morn  
  
[CHORUS (repeat 5X)]

",976,0
"Ray Boltz","When Her Eyes Are On The Child","When Her Eyes Are On The Child  
Words by Ray Boltz, Music by Steve Millikan and Ray Boltz  
Theres a mother whose name is Mary  
And shes traveled very far  
But shes not thinking  
About her journey now  
Theres a baby in her arms  
And when her eyes are on the child  
She finds all the strength she needs  
All the struggles and the trials  
Just turn into perfect peace  
She can even stop and smile  
When her eyes are on the child  
Theres a soldier whose name is Terry  
And hes serving far from home  
Its the first time  
That hes spent Christmas  
Far away and all alone  
And when his eyes are on the child  
He finds all the strength he needs  
All the struggles and the trials  
Just turn into perfect peace  
He can even stop and smile  
When his eyes are on the child  
Theres a world of lonely people  
Chasing love and chasing styles  
Oh but how different their lives could be  
With their eyes upon the child  
And when our eyes are on the child  
We find all the strength we need  
All the struggles and the trails  
Just turn into perfect peace  
We can even stop and smile  
When our eyes are on the child  
We can even stop and smile  
When our eyes are on the child  
1997 Shepherd Boy Musicascap (adm. By Word Music) and Weedom

",977,0
"Ray Charles","Christmas Time","Christmas time  
Comes once a year  
Christmas time's  
The time that all should bring  
Good cheer  
Once a year  
  
Oh, Christmas bells  
They keep ringing  
Little children  
Are singing  
Waiting for  
Dear old Santa  
To bring all the toys  
For girls and boys  
  
Christmas time  
Comes once a year  
Christmas time's  
The time that all should bring  
Good cheer  
Once a year  
  
Christmas cards  
To send away  
To the ones  
Who brought us  
Still our friends  
Once a year  
  
Christmas bells  
They keep ringing  
Little children  
Are singing  
Waiting for  
Dear old Santa  
To bring all the toys  
For girls and boys  
  
Ding-a-ling-a-ling  
The Christmas bells will ring  
Ding-a-ling-a-ling  
The day has come  
It's Christmas time  
Once a year  
  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling  
Ding-a-ling-a-ling

",978,0
"Ray Charles","Gee, Baby Ain't I Good To You","Love makes me treat you the way that I do  
Baby, ain't I good to you  
Nothing in this world too good for a girl, so good and true  
Whoa, baby, ain't I good to you?  
I bought you a fur coat for Christmas  
And a diamond ring, yes I did  
And a big Cadillac car, and everything  
What makes me treat you the way that I do  
It must be love, baby  
That's why I'm so good to you  
I bought you a fur coat for Christmas  
And a diamond ring  
And a great big Eldorado and everything  
It must be love that makes me treat you  
The way that I do, gee  
Baby, ain't I good to you?  

",979,0
"Ray Charles","Mary's Boy Child","Long time ago in Bethlehem,  
So the holy Bible say,  
The Mary's boy child, Jesus Christ,  
Was born on Christmas Day.  
  
Hark, now hear the angels sing,  
A new King was born today,  
And man will live forever more,  
Because of Christmas Day.  
  
And you know when I was in school,  
We used to sing it something like this, listen here:  
  
While the good shepherds watching their flocks by night,  
Them see a bright new shining star,  
They hear the heavenly choir just singing a song,  
That the music seemed to come from afar.  
  
But now wait a minute, I'm talking about:  
Now, Joseph and his sweet wife, Mary,  
You know, God come to Bethlehem that night,  
Them find no place, yes he did, to born that she child,  
Not a single room was in sight.  
  
Alvin singing and listen:  
  
(By and by they find a little nook)  
(In a stable all forlorn, )  
(And in a manger cold and dark, )  
(Mary's little boy was born.)  
  
You know, I wish I had somebody to help me sing this  
(Trumpets sound and angels sing, listen to what they say)  
Trumpets sound, I love you and angels sing, you see,  
Oh, Lord, be careful, listen what they say,  
And you oughta love him for it,  
'Cause that, that, that, that man will live,  
He told me he would, forever more,  
(Because of Christmas Day).  
Oh Lord, oh Lord, I thank you Lord  
(Christmas Day).

",980,1
"Ray Charles","Santa Claus Is Coming To Town","I just came back from a lovely trip along the Milky Way  
Stopped off at the North Pole to spend a holiday  
I called on dear old Santa Claus  
To see what I could see  
He took me to his workshop  
And told his plans to me, so  
  
[Chorus]  
You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town  
He's making a list and checking it twice  
Gonna find out who's naughty and nice  
Santa Claus is comin' to town  
He sees you when you're sleepin'  
He knows when you're a wake  
He knows if you've been bad or good  
So be good for goodness sake  
Oh! You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town  
  
With little tin horns and little toy drums  
Rooty toot toots and rummy tum tums  
Santa Claus is comin' to town  
And curly head dolls that toddle and coo  
Elephants, boats, and kiddie cars too  
Santa Claus is comin' to town  
Then kids in Girl and Boy land will have a jubilee  
They're gonna build a Toyland all around the Christmas tree  
So! You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town  
  
Now Santa is a busy man, He has no time to play  
He's got millions of stockings to fill on Christmas day  
You'd better write your letter now  
And mail it right away  
Because he's getting ready  
His reindeer's and his sleigh. So  
  
[Chorus]  
  
With little tin horns and little toy drums  
Rooty toot toots and rummy tum tums  
Santa Claus is comin' to town  
And curly head dolls that toddle and coo  
Elephants, boats, and kiddie cars too  
Santa Claus is comin' to town  
Then kids in Girl and Boy land will have a jubilee  
They're gonna build a Toyland all around the Christmas tree  
So! You better watch out, you better not cry  
Better not pout, I'm telling you why  
Santa Claus is comin' to town

",981,1
"Reba Mcentire","I Saw Mama Kissing Santa Claus","Christmas toys all over the place  
Little Shelby wears a funny smile on his face  
Shelby has a secret  
And the secret he must share  
He wants to tell somebody  
So he tells his teddy bear  
  
[Chorus:]  
I saw Mama kissing Santa Claus  
Underneath the mistletoe last night  
She didn't see me creep  
Down the stairs to have a peek(it says peep but go with peek)  
She thought that I was tucked up in my bedroom fast asleep  
Then, I saw Mama tickle Santa Claus  
Underneath his beard so snowy white  
Oh, what a laugh it would have been  
If Daddy had only seen  
Mama kissing Santa Claus last night  
  
[Repeat Chorus]

",982,0
"Reba Mcentire","I'll Be Home For Christmas","I'm dreaming tonight of the place I love  
Even more then I usually do  
And although I know it's a long road back  
This I promise you  
  
Well, I'll be home for Christmas  
You can plan on me  
So please have snow and lots of mistletoe  
And presents under the tree  
  
Oh Christmas Eve will find me  
Where the love life is  
I'll be home for Christmas  
If only in my dreams  
  
You know Christmas Eve will find me  
Where the love life is  
Darling I'll be home for Christmas  
If only in my dreams  
Oh if only in my dreams

",983,0
"Reba Mcentire","My Sister","Hey girl, it's me, just called to tell you hi  
Call me when you get this  
Haven't talked lately, so hard to find the time  
Give the boys a big kiss  
Tell them that I miss them  
By the way, I miss you too  
I was thinking just today  
About how we used to play  
Barbie dolls and makeup  
Tea Parties, dress up  
I remember how we'd fight  
And make up and laugh all night  
Wish we were kids again  
My sister, my friend  
  
Oh yeah before I forget I met someone  
I think I really like him  
I was just wondering if I'm jumping the gun  
By going out on a limb  
And invite him home for Christmas  
To meet the family  
Seems like just yesterday,  
You brought home oh what's his name  
He had been drinking, what were you thinking?  
After dinner he passed out,  
We can laugh about it now  
'Cause we've learned a lot since then  
My sister, my friend  
  
Do you think you could come and  
See me sometime soon? (see me sometime soon)  
We could just hang out like we used to  
  
It's late and I should go,  
But I can't hang up the phone  
Until I tell you what I don't tell you enough  
Even though at times it seemed  
We were more like enemies  
I'd do it all again  
My sister, my friend  
  
Oh, my sister, my friend.

",984,0
"Red Hot Chili Peppers","Deck The Halls","Anything we should know about your change?  
Hahahaha  
You start by doing that first, okay?  
Okay, here we go  
Deck Deck  
(Not yet, not yet)  
(Deck, Deck...)  
(No, if you...)  
(De...De...)  
  
Deck the halls  
With boughs of holly  
Fa, la, la, la, la  
La, la, la, la  
'Tis the season  
To be jolly  
Fa, la, la, la, la  
La, la, la, la  
  
Don we now  
Our gay apparel  
Fa, la, la, la, la  
La, la, la, la  
Something something  
Yule tide carol  
Fa la la la la  
La la la la  
  
Merry Christmas!  
Good night Detroit!

",985,1
"Regine Velasquez","A Star Burns Bright (At Christmas)","A star burns bright (At christmas)  
  
A star burns bright  
In the sky tonight  
Shines for every boy and girl  
Across the world tonight  
  
Be it near or far  
No matter where you are  
There's a wish for every child  
Upon that guiding star....  
  
It's a wish for peace on earth  
And goodwill to us all  
From the children of the world  
Peace on earth and good will to man  
Merry Christmas to all your friends  
  
So reach out a hand  
For as one we'll stand  
To send a hope for peace  
To every troubled land.  
  
For a star burns bright (A star burns bright)  
In the sky tonight (In the sky tonight)  
With a wish for every child  
To follow that guiding light  
  
It's a wish for peace on earth  
And goodwill to us all  
From the children of world  
  
Merry Christmas to us all  
From the children of the world  
Peace on earth and goodwill to man  
Merry Christmas to all our friends  
  
Merry Christmas to us all  
From the children of the world  
Peace on earth and goodwill to man  
Merry Christmas to all our friends  
  
Merry Christmas (Merry Christmas)  
Merry Christmas (Merry Christmas)  
Merry Christmas to all our friends

",986,0
"Regine Velasquez","Christmas Wish","Christmas wish  
  
Can't believe it's Christmas time  
And you're not here with me  
Guess some things are really just not meant to be  
I thought I'd spend these cold December nights with you  
And as the yuletide carol plays  
I'd feel the warmth of your embrace  
  
But life goes on  
I'll count my blessings and be on my way  
Everyday, I think of what the season means and pray  
That all the love the little baby in a manger gave  
Would fill my soul  
And make the heartache go away  
And someday  
  
Refrain:  
I'll wake to Christmas morning  
And the right one will be there  
I won't stop dreaming though so many times  
I've gotten nowhere  
And so I sing this song to those  
Who feel the same way too  
Let this be our Christmas wish this year  
  
Instrumental:  
  
That all the love the little baby in a manger gave  
Would fill my soul and lake the heartache go away  
And someday  
  
Repeat refrain

",987,0
"Regine Velasquez","Maybe Next Year","MAYBE NEXT YEAR  
  
When you turn on the radio  
You hear the cheerful sound  
Of Christmas carols old and new  
Sung out loud  
  
When you look around  
You can see the decors, Hanging bright  
People in panic but smiling  
Rushing around, laughing out loud  
  
It's not the best of times to say  
We're better off apart  
It's not the best of times to tell  
The people we both love  
That it's over  
That it's over  
  
CHORUS:  
But since this is the season of cheer  
We'll just brush away our tears  
And go on our way pretending  
That we're together still  
We'll tell tem tomorrow  
Or may be another day  
Maybe we won't have to say a single thing  
Maybe next year we'll say hello again  
Instead of goodbye

",988,0
